"TIME","GEO","NA_ITEM","PPP_CAT","Value","Flag and Footnotes"
"2012","Iceland","Price level indices (EU28=100)","Bread and cereals","120.7",""
"2012","Iceland","Price level indices (EU28=100)","Meat","122.6",""
"2012","Iceland","Price level indices (EU28=100)","Fish","95.0",""
"2012","Iceland","Price level indices (EU28=100)","Milk, cheese and eggs","115.0",""
"2012","Iceland","Price level indices (EU28=100)","Alcoholic beverages","211.4",""
"2012","Iceland","Price level indices (EU28=100)","Tobacco","130.9",""
"2012","Iceland","Price level indices (EU28=100)","Clothing","136.8",""
"2012","Iceland","Price level indices (EU28=100)","Footwear","139.7",""
"2012","Norway","Price level indices (EU28=100)","Food","183.2",""
"2012","Norway","Price level indices (EU28=100)","Bread and cereals","182.5",""
"2012","Norway","Price level indices (EU28=100)","Meat","171.9",""
"2012","Norway","Price level indices (EU28=100)","Fish","141.8",""
"2012","Norway","Price level indices (EU28=100)","Milk, cheese and eggs","212.6",""
"2012","Norway","Price level indices (EU28=100)","Alcoholic beverages","290.2",""
"2012","Norway","Price level indices (EU28=100)","Tobacco","268.7",""
"2012","Norway","Price level indices (EU28=100)","Clothing","153.1",""
"2012","Norway","Price level indices (EU28=100)","Footwear","150.5",""
"2012","Switzerland","Price level indices (EU28=100)","Food","159.1",""
"2012","Switzerland","Price level indices (EU28=100)","Bread and cereals","148.8",""
"2012","Switzerland","Price level indices (EU28=100)","Meat","216.9",""
"2012","Switzerland","Price level indices (EU28=100)","Fish","175.3",""
"2012","Switzerland","Price level indices (EU28=100)","Milk, cheese and eggs","134.4",""
"2012","Switzerland","Price level indices (EU28=100)","Alcoholic beverages","119.9",""
"2012","Switzerland","Price level indices (EU28=100)","Tobacco","130.8",""
"2012","Switzerland","Price level indices (EU28=100)","Clothing","126.3",""
"2012","Switzerland","Price level indices (EU28=100)","Footwear","117.9",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Food","69.1",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Bread and cereals","65.2",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Meat","62.8",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Fish","76.4",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Milk, cheese and eggs","77.8",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Alcoholic beverages","78.0",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Tobacco","30.7",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing","90.4",""
"2012","Candidate and potential candidate countries except Turkey and Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear","91.1",""
"2012","Montenegro","Price level indices (EU28=100)","Food","75.0",""
"2012","Montenegro","Price level indices (EU28=100)","Bread and cereals","72.4",""
"2012","Montenegro","Price level indices (EU28=100)","Meat","67.9",""
"2012","Montenegro","Price level indices (EU28=100)","Fish","80.3",""
"2012","Montenegro","Price level indices (EU28=100)","Milk, cheese and eggs","73.7",""
"2012","Montenegro","Price level indices (EU28=100)","Alcoholic beverages","95.0",""
"2012","Montenegro","Price level indices (EU28=100)","Tobacco","34.2",""
"2012","Montenegro","Price level indices (EU28=100)","Clothing","94.3",""
"2012","Montenegro","Price level indices (EU28=100)","Footwear","106.0",""
"2012","North Macedonia","Price level indices (EU28=100)","Food","57.7",""
"2012","North Macedonia","Price level indices (EU28=100)","Bread and cereals","53.6",""
"2012","North Macedonia","Price level indices (EU28=100)","Meat","57.2",""
"2012","North Macedonia","Price level indices (EU28=100)","Fish","56.3",""
"2012","North Macedonia","Price level indices (EU28=100)","Milk, cheese and eggs","67.8",""
"2012","North Macedonia","Price level indices (EU28=100)","Alcoholic beverages","65.7",""
"2012","North Macedonia","Price level indices (EU28=100)","Tobacco","25.0",""
"2012","North Macedonia","Price level indices (EU28=100)","Clothing","75.4",""
"2012","North Macedonia","Price level indices (EU28=100)","Footwear","71.5",""
"2012","Albania","Price level indices (EU28=100)","Food","66.8",""
"2012","Albania","Price level indices (EU28=100)","Bread and cereals","65.9",""
"2012","Albania","Price level indices (EU28=100)","Meat","52.4",""
"2012","Albania","Price level indices (EU28=100)","Fish","77.0",""
"2012","Albania","Price level indices (EU28=100)","Milk, cheese and eggs","85.0",""
"2012","Albania","Price level indices (EU28=100)","Alcoholic beverages","72.6",""
"2012","Albania","Price level indices (EU28=100)","Tobacco","27.2",""
"2012","Albania","Price level indices (EU28=100)","Clothing","73.6",""
"2012","Albania","Price level indices (EU28=100)","Footwear","77.5",""
"2012","Serbia","Price level indices (EU28=100)","Food","69.8",""
"2012","Serbia","Price level indices (EU28=100)","Bread and cereals","64.7",""
"2012","Serbia","Price level indices (EU28=100)","Meat","64.5",""
"2012","Serbia","Price level indices (EU28=100)","Fish","81.0",""
"2012","Serbia","Price level indices (EU28=100)","Milk, cheese and eggs","77.4",""
"2012","Serbia","Price level indices (EU28=100)","Alcoholic beverages","77.6",""
"2012","Serbia","Price level indices (EU28=100)","Tobacco","30.0",""
"2012","Serbia","Price level indices (EU28=100)","Clothing","97.0",""
"2012","Serbia","Price level indices (EU28=100)","Footwear","99.6",""
"2012","Turkey","Price level indices (EU28=100)","Food","87.6",""
"2012","Turkey","Price level indices (EU28=100)","Bread and cereals","69.5",""
"2012","Turkey","Price level indices (EU28=100)","Meat","77.4",""
"2012","Turkey","Price level indices (EU28=100)","Fish","97.7",""
"2012","Turkey","Price level indices (EU28=100)","Milk, cheese and eggs","123.7",""
"2012","Turkey","Price level indices (EU28=100)","Alcoholic beverages","205.0",""
"2012","Turkey","Price level indices (EU28=100)","Tobacco","64.0",""
"2012","Turkey","Price level indices (EU28=100)","Clothing","71.2",""
"2012","Turkey","Price level indices (EU28=100)","Footwear","68.1",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Food","75.1",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Bread and cereals","72.9",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Meat","69.9",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Fish","77.6",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Milk, cheese and eggs","79.6",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Alcoholic beverages","83.6",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Tobacco","34.3",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Clothing","102.0",""
"2012","Bosnia and Herzegovina","Price level indices (EU28=100)","Footwear","97.3",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Food",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Bread and cereals",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Meat",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Fish",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Milk, cheese and eggs",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Alcoholic beverages",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Tobacco",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Clothing",":",""
"2012","Kosovo (under United Nations Security Council Resolution 1244/99)","Price level indices (EU28=100)","Footwear",":",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Food","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Bread and cereals","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Meat","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Fish","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Milk, cheese and eggs","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Alcoholic beverages","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Tobacco","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Clothing","100.0",""
"2013","European Union - 28 countries (2013-2020)","Price level indices (EU28=100)","Footwear","100.0",""
"2013","Belgium","Price level indices (EU28=100)","Food","112.6",""
"2013","Belgium","Price level indices (EU28=100)","Bread and cereals","110.2",""
"2013","Belgium","Price level indices (EU28=100)","Meat","120.4",""
"2013","Belgium","Price level indices (EU28=100)","Fish","124.6",""
"2013","Belgium","Price level indices (EU28=100)","Milk, cheese and eggs","114.2",""
"2013","Belgium","Price level indices (EU28=100)","Alcoholic beverages","99.6",""
"2013","Belgium","Price level indices (EU28=100)","Tobacco","94.9",""
"2013","Belgium","Price level indices (EU28=100)","Clothing","114.3",""
"2013","Belgium","Price level indices (EU28=100)","Footwear","111.4",""
"2013","Bulgaria","Price level indices (EU28=100)","Food","69.1",""
"2013","Bulgaria","Price level indices (EU28=100)","Bread and cereals","59.5",""
"2013","Bulgaria","Price level indices (EU28=100)","Meat","60.3",""
"2013","Bulgaria","Price level indices (EU28=100)","Fish","71.5",""
"2013","Bulgaria","Price level indices (EU28=100)","Milk, cheese and eggs","89.3",""
"2013","Bulgaria","Price level indices (EU28=100)","Alcoholic beverages","66.9",""
"2013","Bulgaria","Price level indices (EU28=100)","Tobacco","54.9",""
"2013","Bulgaria","Price level indices (EU28=100)","Clothing","83.6",""
"2013","Bulgaria","Price level indices (EU28=100)","Footwear","74.6",""
"2013","Czechia","Price level indices (EU28=100)","Food","82.3",""
"2013","Czechia","Price level indices (EU28=100)","Bread and cereals","73.0",""
"2013","Czechia","Price level indices (EU28=100)","Meat","72.4",""
"2013","Czechia","Price level indices (EU28=100)","Fish","109.6",""
"2013","Czechia","Price level indices (EU28=100)","Milk, cheese and eggs","87.1",""
"2013","Czechia","Price level indices (EU28=100)","Alcoholic beverages","95.2",""
"2013","Czechia","Price level indices (EU28=100)","Tobacco","66.3",""
"2013","Czechia","Price level indices (EU28=100)","Clothing","92.4",""
"2013","Czechia","Price level indices (EU28=100)","Footwear","86.1",""
"2013","Denmark","Price level indices (EU28=100)","Food","135.9",""
"2013","Denmark","Price level indices (EU28=100)","Bread and cereals","161.9",""
"2013","Denmark","Price level indices (EU28=100)","Meat","122.5",""
"2013","Denmark","Price level indices (EU28=100)","Fish","127.2",""
"2013","Denmark","Price level indices (EU28=100)","Milk, cheese and eggs","116.8",""
"2013","Denmark","Price level indices (EU28=100)","Alcoholic beverages","139.7",""
"2013","Denmark","Price level indices (EU28=100)","Tobacco","113.7",""
"2013","Denmark","Price level indices (EU28=100)","Clothing","126.5",""
"2013","Denmark","Price level indices (EU28=100)","Footwear","122.4",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Food","109.3",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Bread and cereals","106.1",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Meat","132.8",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Fish","116.5",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Milk, cheese and eggs","96.4",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Alcoholic beverages","80.9",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Tobacco","100.2",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Clothing","104.1",""
"2013","Germany (until 1990 former territory of the FRG)","Price level indices (EU28=100)","Footwear","104.4",""
"2013","Estonia","Price level indices (EU28=100)","Food","87.7",""
"2013","Estonia","Price level indices (EU28=100)","Bread and cereals","86.9",""
"2013","Estonia","Price level indices (EU28=100)","Meat","82.7",""
"2013","Estonia","Price level indices (EU28=100)","Fish","97.7",""
"2013","Estonia","Price level indices (EU28=100)","Milk, cheese and eggs","85.3",""
"2013","Estonia","Price level indices (EU28=100)","Alcoholic beverages","104.4",""
"2013","Estonia","Price level indices (EU28=100)","Tobacco","63.4",""
"2013","Estonia","Price level indices (EU28=100)","Clothing","107.3",""
"2013","Estonia","Price level indices (EU28=100)","Footwear","117.4",""
"2013","Ireland","Price level indices (EU28=100)","Food","117.4",""
"2013","Ireland","Price level indices (EU28=100)","Bread and cereals","108.1",""
"2013","Ireland","Price level indices (EU28=100)","Meat","112.5",""
"2013","Ireland","Price level indices (EU28=100)","Fish","109.7",""
"2013","Ireland","Price level indices (EU28=100)","Milk, cheese and eggs","118.7",""
"2013","Ireland","Price level indices (EU28=100)","Alcoholic beverages","169.8",""
"2013","Ireland","Price level indices (EU28=100)","Tobacco","196.2",""
"2013","Ireland","Price level indices (EU28=100)","Clothing","99.4",""
"2013","Ireland","Price level indices (EU28=100)","Footwear","93.2",""
"2013","Greece","Price level indices (EU28=100)","Food","101.8",""
"2013","Greece","Price level indices (EU28=100)","Bread and cereals","111.0",""
"2013","Greece","Price level indices (EU28=100)","Meat","90.2",""
"2013","Greece","Price level indices (EU28=100)","Fish","111.5",""
"2013","Greece","Price level indices (EU28=100)","Milk, cheese and eggs","133.2",""
"2013","Greece","Price level indices (EU28=100)","Alcoholic beverages","127.4",""
"2013","Greece","Price level indices (EU28=100)","Tobacco","74.5",""
"2013","Greece","Price level indices (EU28=100)","Clothing","96.2",""
"2013","Greece","Price level indices (EU28=100)","Footwear","94.7",""
"2013","Spain","Price level indices (EU28=100)","Food","94.0",""
"2013","Spain","Price level indices (EU28=100)","Bread and cereals","112.8",""
"2013","Spain","Price level indices (EU28=100)","Meat","84.7",""
"2013","Spain","Price level indices (EU28=100)","Fish","87.8",""
"2013","Spain","Price level indices (EU28=100)","Milk, cheese and eggs","93.0",""
"2013","Spain","Price level indices (EU28=100)","Alcoholic beverages","87.7",""
"2013","Spain","Price level indices (EU28=100)","Tobacco","85.7",""
"2013","Spain","Price level indices (EU28=100)","Clothing","88.7",""
"2013","Spain","Price level indices (EU28=100)","Footwear","90.7",""
"2013","France","Price level indices (EU28=100)","Food","109.3",""
"2013","France","Price level indices (EU28=100)","Bread and cereals","105.5",""
"2013","France","Price level indices (EU28=100)","Meat","124.1",""
"2013","France","Price level indices (EU28=100)","Fish","108.0",""
"2013","France","Price level indices (EU28=100)","Milk, cheese and eggs","95.9",""
"2013","France","Price level indices (EU28=100)","Alcoholic beverages","91.3",""
"2013","France","Price level indices (EU28=100)","Tobacco","131.5",""
"2013","France","Price level indices (EU28=100)","Clothing","105.6",""
"2013","France","Price level indices (EU28=100)","Footwear","104.3",""
"2013","Croatia","Price level indices (EU28=100)","Food","91.2",""
"2013","Croatia","Price level indices (EU28=100)","Bread and cereals","95.8",""
"2013","Croatia","Price level indices (EU28=100)","Meat","73.4",""
"2013","Croatia","Price level indices (EU28=100)","Fish","98.0",""
"2013","Croatia","Price level indices (EU28=100)","Milk, cheese and eggs","101.3",""
"2013","Croatia","Price level indices (EU28=100)","Alcoholic beverages","103.7",""
"2013","Croatia","Price level indices (EU28=100)","Tobacco","60.4",""
"2013","Croatia","Price level indices (EU28=100)","Clothing","95.4",""
"2013","Croatia","Price level indices (EU28=100)","Footwear","85.6",""
"2013","Italy","Price level indices (EU28=100)","Food","113.6",""
"2013","Italy","Price level indices (EU28=100)","Bread and cereals","115.2",""
"2013","Italy","Price level indices (EU28=100)","Meat","113.4",""
"2013","Italy","Price level indices (EU28=100)","Fish","115.0",""
"2013","Italy","Price level indices (EU28=100)","Milk, cheese and eggs","129.2",""
"2013","Italy","Price level indices (EU28=100)","Alcoholic beverages","99.8",""
"2013","Italy","Price level indices (EU28=100)","Tobacco","95.7",""
"2013","Italy","Price level indices (EU28=100)","Clothing","108.6",""
"2013","Italy","Price level indices (EU28=100)","Footwear","108.7",""
"2013","Cyprus","Price level indices (EU28=100)","Food","108.1",""
"2013","Cyprus","Price level indices (EU28=100)","Bread and cereals","120.8",""
"2013","Cyprus","Price level indices (EU28=100)","Meat","88.5",""
"2013","Cyprus","Price level indices (EU28=100)","Fish","121.3",""
"2013","Cyprus","Price level indices (EU28=100)","Milk, cheese and eggs","144.0",""
"2013","Cyprus","Price level indices (EU28=100)","Alcoholic beverages","116.7",""
"2013","Cyprus","Price level indices (EU28=100)","Tobacco","85.3",""
"2013","Cyprus","Price level indices (EU28=100)","Clothing","91.0",""
"2013","Cyprus","Price level indices (EU28=100)","Footwear","93.4",""
"2013","Latvia","Price level indices (EU28=100)","Food","84.3",""
"2013","Latvia","Price level indices (EU28=100)","Bread and cereals","80.1",""
"2013","Latvia","Price level indices (EU28=100)","Meat","73.1",""
"2013","Latvia","Price level indices (EU28=100)","Fish","77.2",""
"2013","Latvia","Price level indices (EU28=100)","Milk, cheese and eggs","95.2",""
"2013","Latvia","Price level indices (EU28=100)","Alcoholic beverages","109.1",""
"2013","Latvia","Price level indices (EU28=100)","Tobacco","63.2",""
"2013","Latvia","Price level indices (EU28=100)","Clothing","105.1",""
"2013","Latvia","Price level indices (EU28=100)","Footwear","103.8",""
"2013","Lithuania","Price level indices (EU28=100)","Food","75.8",""
"2013","Lithuania","Price level indices (EU28=100)","Bread and cereals","77.3",""
"2013","Lithuania","Price level indices (EU28=100)","Meat","62.9",""
"2013","Lithuania","Price level indices (EU28=100)","Fish","71.7",""
"2013","Lithuania","Price level indices (EU28=100)","Milk, cheese and eggs","87.7",""
"2013","Lithuania","Price level indices (EU28=100)","Alcoholic beverages","93.5",""
"2013","Lithuania","Price level indices (EU28=100)","Tobacco","55.3",""
"2013","Lithuania","Price level indices (EU28=100)","Clothing","102.8",""
"2013","Lithuania","Price level indices (EU28=100)","Footwear","103.6",""
"2013","Luxembourg","Price level indices (EU28=100)","Food","121.1",""
"2013","Luxembourg","Price level indices (EU28=100)","Bread and cereals","119.3",""
"2013","Luxembourg","Price level indices (EU28=100)","Meat","133.2",""
"2013","Luxembourg","Price level indices (EU28=100)","Fish","128.0",""
"2013","Luxembourg","Price level indices (EU28=100)","Milk, cheese and eggs","121.0",""
"2013","Luxembourg","Price level indices (EU28=100)","Alcoholic beverages","92.9",""
"2013","Luxembourg","Price level indices (EU28=100)","Tobacco","80.6",""
"2013","Luxembourg","Price level indices (EU28=100)","Clothing","102.5",""
"2013","Luxembourg","Price level indices (EU28=100)","Footwear","104.9",""
"2013","Hungary","Price level indices (EU28=100)","Food","79.5",""
"2013","Hungary","Price level indices (EU28=100)","Bread and cereals","74.8",""
"2013","Hungary","Price level indices (EU28=100)","Meat","71.1",""
"2013","Hungary","Price level indices (EU28=100)","Fish","88.1",""
"2013","Hungary","Price level indices (EU28=100)","Milk, cheese and eggs","83.9",""
"2013","Hungary","Price level indices (EU28=100)","Alcoholic beverages","79.2",""
"2013","Hungary","Price level indices (EU28=100)","Tobacco","57.9",""
"2013","Hungary","Price level indices (EU28=100)","Clothing","76.0",""
"2013","Hungary","Price level indices (EU28=100)","Footwear","83.3",""
"2013","Malta","Price level indices (EU28=100)","Food","98.9",""
"2013","Malta","Price level indices (EU28=100)","Bread and cereals","95.6",""
"2013","Malta","Price level indices (EU28=100)","Meat","84.8",""
"2013","Malta","Price level indices (EU28=100)","Fish","101.5",""
"2013","Malta","Price level indices (EU28=100)","Milk, cheese and eggs","114.1",""
"2013","Malta","Price level indices (EU28=100)","Alcoholic beverages","113.9",""
"2013","Malta","Price level indices (EU28=100)","Tobacco","89.2",""
"2013","Malta","Price level indices (EU28=100)","Clothing","96.0",""
"2013","Malta","Price level indices (EU28=100)","Footwear","102.8",""
"2013","Netherlands","Price level indices (EU28=100)","Food","96.4",""
"2013","Netherlands","Price level indices (EU28=100)","Bread and cereals","89.0",""
"2013","Netherlands","Price level indices (EU28=100)","Meat","115.7",""
"2013","Netherlands","Price level indices (EU28=100)","Fish","99.2",""
"2013","Netherlands","Price level indices (EU28=100)","Milk, cheese and eggs","92.8",""
"2013","Netherlands","Price level indices (EU28=100)","Alcoholic beverages","99.4",""
"2013","Netherlands","Price level indices (EU28=100)","Tobacco","115.9",""
"2013","Netherlands","Price level indices (EU28=100)","Clothing","106.7",""
"2013","Netherlands","Price level indices (EU28=100)","Footwear","114.0",""
"2013","Austria","Price level indices (EU28=100)","Food","121.5",""
"2013","Austria","Price level indices (EU28=100)","Bread and cereals","137.6",""
"2013","Austria","Price level indices (EU28=100)","Meat","133.1",""
"2013","Austria","Price level indices (EU28=100)","Fish","121.4",""
"2013","Austria","Price level indices (EU28=100)","Milk, cheese and eggs","99.1",""
"2013","Austria","Price level indices (EU28=100)","Alcoholic beverages","96.2",""
"2013","Austria","Price level indices (EU28=100)","Tobacco","85.6",""
"2013","Austria","Price level indices (EU28=100)","Clothing","99.1",""
"2013","Austria","Price level indices (EU28=100)","Footwear","101.4",""
"2013","Poland","Price level indices (EU28=100)","Food","59.9",""
"2013","Poland","Price level indices (EU28=100)","Bread and cereals","59.1",""
"2013","Poland","Price level indices (EU28=100)","Meat","54.7",""
"2013","Poland","Price level indices (EU28=100)","Fish","68.5",""
"2013","Poland","Price level indices (EU28=100)","Milk, cheese and eggs","61.0",""
"2013","Poland","Price level indices (EU28=100)","Alcoholic beverages","92.2",""
"2013","Poland","Price level indices (EU28=100)","Tobacco","59.8",""
"2013","Poland","Price level indices (EU28=100)","Clothing","91.6",""
"2013","Poland","Price level indices (EU28=100)","Footwear","82.5",""
"2013","Portugal","Price level indices (EU28=100)","Food","91.1",""
"2013","Portugal","Price level indices (EU28=100)","Bread and cereals","99.7",""
"2013","Portugal","Price level indices (EU28=100)","Meat","75.7",""
"2013","Portugal","Price level indices (EU28=100)","Fish","83.0",""
"2013","Portugal","Price level indices (EU28=100)","Milk, cheese and eggs","104.6",""
"2013","Portugal","Price level indices (EU28=100)","Alcoholic beverages","90.2",""
"2013","Portugal","Price level indices (EU28=100)","Tobacco","83.5",""
"2013","Portugal","Price level indices (EU28=100)","Clothing","96.7",""
"2013","Portugal","Price level indices (EU28=100)","Footwear","96.0",""
"2013","Romania","Price level indices (EU28=100)","Food","68.5",""
"2013","Romania","Price level indices (EU28=100)","Bread and cereals","61.5",""
"2013","Romania","Price level indices (EU28=100)","Meat","59.6",""
"2013","Romania","Price level indices (EU28=100)","Fish","68.2",""
"2013","Romania","Price level indices (EU28=100)","Milk, cheese and eggs","92.8",""
"2013","Romania","Price level indices (EU28=100)","Alcoholic beverages","73.6",""
"2013","Romania","Price level indices (EU28=100)","Tobacco","72.4",""
"2013","Romania","Price level indices (EU28=100)","Clothing","88.5",""
"2013","Romania","Price level indices (EU28=100)","Footwear","95.1",""
"2013","Slovenia","Price level indices (EU28=100)","Food","99.4",""
"2013","Slovenia","Price level indices (EU28=100)","Bread and cereals","102.2",""
"2013","Slovenia","Price level indices (EU28=100)","Meat","93.5",""
"2013","Slovenia","Price level indices (EU28=100)","Fish","104.0",""
"2013","Slovenia","Price level indices (EU28=100)","Milk, cheese and eggs","100.8",""
"2013","Slovenia","Price level indices (EU28=100)","Alcoholic beverages","102.9",""
"2013","Slovenia","Price level indices (EU28=100)","Tobacco","70.6",""
"2013","Slovenia","Price level indices (EU28=100)","Clothing","100.0",""
"2013","Slovenia","Price level indices (EU28=100)","Footwear","89.8",""
"2013","Slovakia","Price level indices (EU28=100)","Food","88.1",""
"2013","Slovakia","Price level indices (EU28=100)","Bread and cereals","84.5",""
"2013","Slovakia","Price level indices (EU28=100)","Meat","73.3",""
"2013","Slovakia","Price level indices (EU28=100)","Fish","107.7",""
"2013","Slovakia","Price level indices (EU28=100)","Milk, cheese and eggs","96.6",""
"2013","Slovakia","Price level indices (EU28=100)","Alcoholic beverages","90.7",""
"2013","Slovakia","Price level indices (EU28=100)","Tobacco","72.7",""
"2013","Slovakia","Price level indices (EU28=100)","Clothing","100.4",""
"2013","Slovakia","Price level indices (EU28=100)","Footwear","91.5",""
"2013","Finland","Price level indices (EU28=100)","Food","124.5",""
"2013","Finland","Price level indices (EU28=100)","Bread and cereals","138.9",""
"2013","Finland","Price level indices (EU28=100)","Meat","127.2",""
"2013","Finland","Price level indices (EU28=100)","Fish","120.2",""
"2013","Finland","Price level indices (EU28=100)","Milk, cheese and eggs","123.1",""
"2013","Finland","Price level indices (EU28=100)","Alcoholic beverages","173.5",""
"2013","Finland","Price level indices (EU28=100)","Tobacco","103.0",""
"2013","Finland","Price level indices (EU28=100)","Clothing","120.2",""
"2013","Finland","Price level indices (EU28=100)","Footwear","116.8",""
"2013","Sweden","Price level indices (EU28=100)","Food","125.1",""
"2013","Sweden","Price level indices (EU28=100)","Bread and cereals","136.9",""
"2013","Sweden","Price level indices (EU28=100)","Meat","129.7",""
"2013","Sweden","Price level indices (EU28=100)","Fish","122.7",""
"2013","Sweden","Price level indices (EU28=100)","Milk, cheese and eggs","113.1",""
"2013","Sweden","Price level indices (EU28=100)","Alcoholic beverages","158.9",""
"2013","Sweden","Price level indices (EU28=100)","Tobacco","130.4",""
"2013","Sweden","Price level indices (EU28=100)","Clothing","132.2",""
"2013","Sweden","Price level indices (EU28=100)","Footwear","130.8",""
"2013","United Kingdom","Price level indices (EU28=100)","Food","99.3",""
"2013","United Kingdom","Price level indices (EU28=100)","Bread and cereals","85.5",""
"2013","United Kingdom","Price level indices (EU28=100)","Meat","96.8",""
"2013","United Kingdom","Price level indices (EU28=100)","Fish","93.8",""
"2013","United Kingdom","Price level indices (EU28=100)","Milk, cheese and eggs","101.5",""
"2013","United Kingdom","Price level indices (EU28=100)","Alcoholic beverages","137.9",""
"2013","United Kingdom","Price level indices (EU28=100)","Tobacco","190.8",""
"2013","United Kingdom","Price level indices (EU28=100)","Clothing","87.4",""
"2013","United Kingdom","Price level indices (EU28=100)","Footwear","90.7",""
"2013","Iceland","Price level indices (EU28=100)","Food","118.7",""
"2013","Iceland","Price level indices (EU28=100)","Bread and cereals","124.8",""
"2013","Iceland","Price level indices (EU28=100)","Meat","125.4",""
"2013","Iceland","Price level indices (EU28=100)","Fish","97.0",""
"2013","Iceland","Price level indices (EU28=100)","Milk, cheese and eggs","118.8",""
"2013","Iceland","Price level indices (EU28=100)","Alcoholic beverages","207.6",""
"2013","Iceland","Price level indices (EU28=100)","Tobacco","147.6",""
"2013","Iceland","Price level indices (EU28=100)","Clothing","139.0",""
"2013","Iceland","Price level indices (EU28=100)","Footwear","139.8",""
"2013","Norway","Price level indices (EU28=100)","Food","173.8",""
"2013","Norway","Price level indices (EU28=100)","Bread and cereals","175.3",""
"2013","Norway","Price level indices (EU28=100)","Meat","160.0",""
"2013","Norway","Price level indices (EU28=100)","Fish","134.7",""
"2013","Norway","Price level indices (EU28=100)","Milk, cheese and eggs","201.0",""
"2013","Norway","Price level indices (EU28=100)","Alcoholic beverages","284.8",""
"2013","Norway","Price level indices (EU28=100)","Tobacco","259.0",""
"2013","Norway","Price level indices (EU28=100)","Clothing","143.3",""
"2013","Norway","Price level indices (EU28=100)","Footwear","144.9",""
"2013","Switzerland","Price level indices (EU28=100)","Food","155.2",""
"2013","Switzerland","Price level indices (EU28=100)","Bread and cereals","144.9",""
"2013","Switzerland","Price level indices (EU28=100)","Meat","215.2",""
"2013","Switzerland","Price level indices (EU28=100)","Fish","169.3",""
"2013","Switzerland","Price level indices (EU28=100)","Milk, cheese and eggs","130.4",""
